file,variable,value
ais-1-0010posreps,json.eson.bz2,788
ais-1-0010posreps,json.eson.zip,796
ais-1-0020posreps,json,5299
ais-1-0020posreps,json.gz,909
ais-1-0020posreps,json.bz2,895
ais-1-0020posreps,json.zip,1062
ais-1-0020posreps,json.bson,4858
ais-1-0020posreps,json.cbor,4042
ais-1-0020posreps,json.eson,1032
ais-1-0020posreps,json.bson.gz,1044
ais-1-0020posreps,json.bson.bz2,1267
ais-1-0020posreps,json.bson.zip,1186
ais-1-0020posreps,json.cbor.gz,943
ais-1-0020posreps,json.cbor.bz2,1184
ais-1-0020posreps,json.cbor.zip,1089
ais-1-0020posreps,json.eson.gz,1031
ais-1-0020posreps,json.eson.bz2,1224
ais-1-0020posreps,json.eson.zip,1184
ais-1-0030posreps,json,7873
ais-1-0030posreps,json.gz,1271
ais-1-0030posreps,json.bz2,1172
ais-1-0030posreps,json.zip,1424
ais-1-0030posreps,json.bson,7268
ais-1-0030posreps,json.cbor,6049
ais-1-0030posreps,json.eson,1428
ais-1-0030posreps,json.bson.gz,1456
ais-1-0030posreps,json.bson.bz2,1701
ais-1-0030posreps,json.bson.zip,1614
ais-1-0030posreps,json.cbor.gz,1324
ais-1-0030posreps,json.cbor.bz2,1527
ais-1-0030posreps,json.cbor.zip,1489
ais-1-0030posreps,json.eson.gz,1344
ais-1-0030posreps,json.eson.bz2,1629
ais-1-0030posreps,json.eson.zip,1497
ais-1-0040posreps,json,10515
ais-1-0040posreps,json.gz,1609
ais-1-0040posreps,json.bz2,1428
ais-1-0040posreps,json.zip,1762
ais-1-0040posreps,json.bson,9678
ais-1-0040posreps,json.cbor,8057
ais-1-0040posreps,json.eson,1852
ais-1-0040posreps,json.bson.gz,1853
ais-1-0040posreps,json.bson.bz2,2086
ais-1-0040posreps,json.bson.zip,2019
ais-1-0040posreps,json.cbor.gz,1671
ais-1-0040posreps,json.cbor.bz2,1850
ais-1-0040posreps,json.cbor.zip,1841
ais-1-0040posreps,json.eson.gz,1715
ais-1-0040posreps,json.eson.bz2,2048
ais-1-0040posreps,json.eson.zip,1868
ais-1-0050posreps,json,13071
ais-1-0050posreps,json.gz,1896
ais-1-0050posreps,json.bz2,1654
ais-1-0050posreps,json.zip,2049
ais-1-0050posreps,json.bson,12088
ais-1-0050posreps,json.cbor,10059
ais-1-0050posreps,json.eson,2234
ais-1-0050posreps,json.bson.gz,2225
ais-1-0050posreps,json.bson.bz2,2415
ais-1-0050posreps,json.bson.zip,2379
ais-1-0050posreps,json.cbor.gz,2014
ais-1-0050posreps,json.cbor.bz2,2190
ais-1-0050posreps,json.cbor.zip,2174
ais-1-0050posreps,json.eson.gz,1963
ais-1-0050posreps,json.eson.bz2,2289
ais-1-0050posreps,json.eson.zip,2116
ais-1-0060posreps,json,15603
ais-1-0060posreps,json.gz,2162
ais-1-0060posreps,json.bz2,1841
ais-1-0060posreps,json.zip,2315
ais-1-0060posreps,json.bson,14498
ais-1-0060posreps,json.cbor,12031
ais-1-0060posreps,json.eson,2607
ais-1-0060posreps,json.bson.gz,2592
ais-1-0060posreps,json.bson.bz2,2728
ais-1-0060posreps,json.bson.zip,2744
ais-1-0060posreps,json.cbor.gz,2311
ais-1-0060posreps,json.cbor.bz2,2504
ais-1-0060posreps,json.cbor.zip,2481
ais-1-0060posreps,json.eson.gz,2258
ais-1-0060posreps,json.eson.bz2,2621
ais-1-0060posreps,json.eson.zip,2411
ais-1-0070posreps,json,18227
ais-1-0070posreps,json.gz,2528
ais-1-0070posreps,json.bz2,2084
ais-1-0070posreps,json.zip,2681
ais-1-0070posreps,json.bson,16908
ais-1-0070posreps,json.cbor,14010
ais-1-0070posreps,json.eson,3041
ais-1-0070posreps,json.bson.gz,2968
ais-1-0070posreps,json.bson.bz2,3084
ais-1-0070posreps,json.bson.zip,3118
ais-1-0070posreps,json.cbor.gz,2702
ais-1-0070posreps,json.cbor.bz2,2817
ais-1-0070posreps,json.cbor.zip,2834
ais-1-0070posreps,json.eson.gz,2561
ais-1-0070posreps,json.eson.bz2,2942
ais-1-0070posreps,json.eson.zip,2714
ais-1-0080posreps,json,20960
ais-1-0080posreps,json.gz,2842
ais-1-0080posreps,json.bz2,2275
ais-1-0080posreps,json.zip,2995
ais-1-0080posreps,json.bson,19318
ais-1-0080posreps,json.cbor,16004
ais-1-0080posreps,json.eson,3468
ais-1-0080posreps,json.bson.gz,3333
ais-1-0080posreps,json.bson.bz2,3352
ais-1-0080posreps,json.bson.zip,3476
ais-1-0080posreps,json.cbor.gz,3019
ais-1-0080posreps,json.cbor.bz2,3055
ais-1-0080posreps,json.cbor.zip,3178
ais-1-0080posreps,json.eson.gz,2923
ais-1-0080posreps,json.eson.bz2,3371
ais-1-0080posreps,json.eson.zip,3076
ais-1-0090posreps,json,23583
ais-1-0090posreps,json.gz,3219
ais-1-0090posreps,json.bz2,2563
ais-1-0090posreps,json.zip,3372
ais-1-0090posreps,json.bson,21728
ais-1-0090posreps,json.cbor,18009
ais-1-0090posreps,json.eson,3886
ais-1-0090posreps,json.bson.gz,3780
ais-1-0090posreps,json.bson.bz2,3764
ais-1-0090posreps,json.bson.zip,3921
ais-1-0090posreps,json.cbor.gz,3413
ais-1-0090posreps,json.cbor.bz2,3435
ais-1-0090posreps,json.cbor.zip,3583
ais-1-0090posreps,json.eson.gz,3273
ais-1-0090posreps,json.eson.bz2,3735
ais-1-0090posreps,json.eson.zip,3426
ais-1-0100posreps,json,26178
ais-1-0100posreps,json.gz,3455
ais-1-0100posreps,json.bz2,2698
ais-1-0100posreps,json.zip,3608
ais-1-0100posreps,json.bson,24138
ais-1-0100posreps,json.cbor,20096
ais-1-0100posreps,json.eson,4286
ais-1-0100posreps,json.bson.gz,4032
ais-1-0100posreps,json.bson.bz2,3978
ais-1-0100posreps,json.bson.zip,4231
ais-1-0100posreps,json.cbor.gz,3669
ais-1-0100posreps,json.cbor.bz2,3617
ais-1-0100posreps,json.cbor.zip,3841
ais-1-0100posreps,json.eson.gz,3478
ais-1-0100posreps,json.eson.bz2,3918
ais-1-0100posreps,json.eson.zip,3631
ais-1-0150posreps,json,39412
ais-1-0150posreps,json.gz,4974
ais-1-0150posreps,json.bz2,3744
ais-1-0150posreps,json.zip,5127
ais-1-0150posreps,json.bson,36238
ais-1-0150posreps,json.cbor,30137
ais-1-0150posreps,json.eson,6388
ais-1-0150posreps,json.bson.gz,5893
ais-1-0150posreps,json.bson.bz2,5538
ais-1-0150posreps,json.bson.zip,6014
ais-1-0150posreps,json.cbor.gz,5254
ais-1-0150posreps,json.cbor.bz2,5038
ais-1-0150posreps,json.cbor.zip,5425
ais-1-0150posreps,json.eson.gz,4982
ais-1-0150posreps,json.eson.bz2,5472
ais-1-0150posreps,json.eson.zip,5135
ais-1-0200posreps,json,52245
ais-1-0200posreps,json.gz,6545
ais-1-0200posreps,json.bz2,4748
ais-1-0200posreps,json.zip,6722
ais-1-0200posreps,json.bson,48338
ais-1-0200posreps,json.cbor,40128
ais-1-0200posreps,json.eson,8365
ais-1-0200posreps,json.bson.gz,7841
ais-1-0200posreps,json.bson.bz2,7005
ais-1-0200posreps,json.bson.zip,7943
ais-1-0200posreps,json.cbor.gz,6967
ais-1-0200posreps,json.cbor.bz2,6314
ais-1-0200posreps,json.cbor.zip,7130
ais-1-0200posreps,json.eson.gz,6423
ais-1-0200posreps,json.eson.bz2,6865
ais-1-0200posreps,json.eson.zip,6576
ais-1-0250posreps,json,65323
ais-1-0250posreps,json.gz,8049
ais-1-0250posreps,json.bz2,5728
ais-1-0250posreps,json.zip,8222
ais-1-0250posreps,json.bson,60438
ais-1-0250posreps,json.cbor,50182
ais-1-0250posreps,json.eson,10412
ais-1-0250posreps,json.bson.gz,9721
ais-1-0250posreps,json.bson.bz2,8534
ais-1-0250posreps,json.bson.zip,9950
ais-1-0250posreps,json.cbor.gz,8699
ais-1-0250posreps,json.cbor.bz2,7732
ais-1-0250posreps,json.cbor.zip,8937
ais-1-0250posreps,json.eson.gz,7837
ais-1-0250posreps,json.eson.bz2,8221
ais-1-0250posreps,json.eson.zip,7990
ais-1-0300posreps,json,78399
ais-1-0300posreps,json.gz,9514
ais-1-0300posreps,json.bz2,6740
ais-1-0300posreps,json.zip,9681
ais-1-0300posreps,json.bson,72538
ais-1-0300posreps,json.cbor,59981
ais-1-0300posreps,json.eson,12494
ais-1-0300posreps,json.bson.gz,11328
ais-1-0300posreps,json.bson.bz2,9904
ais-1-0300posreps,json.bson.zip,11638
ais-1-0300posreps,json.cbor.gz,10390
ais-1-0300posreps,json.cbor.bz2,8987
ais-1-0300posreps,json.cbor.zip,10486
ais-1-0300posreps,json.eson.gz,9274
ais-1-0300posreps,json.eson.bz2,9681
ais-1-0300posreps,json.eson.zip,9427
ais-1-0350posreps,json,91251
ais-1-0350posreps,json.gz,11072
ais-1-0350posreps,json.bz2,7671
ais-1-0350posreps,json.zip,11228
ais-1-0350posreps,json.bson,84638
ais-1-0350posreps,json.cbor,70035
ais-1-0350posreps,json.eson,14433
ais-1-0350posreps,json.bson.gz,13220
ais-1-0350posreps,json.bson.bz2,11318
ais-1-0350posreps,json.bson.zip,13594
ais-1-0350posreps,json.cbor.gz,12092
ais-1-0350posreps,json.cbor.bz2,10328
ais-1-0350posreps,json.cbor.zip,12249
ais-1-0350posreps,json.eson.gz,10593
ais-1-0350posreps,json.eson.bz2,10918
ais-1-0350posreps,json.eson.zip,10746
ais-1-0400posreps,json,104273
ais-1-0400posreps,json.gz,12476
ais-1-0400posreps,json.bz2,8539
ais-1-0400posreps,json.zip,12627
ais-1-0400posreps,json.bson,96738
ais-1-0400posreps,json.cbor,80257
ais-1-0400posreps,json.eson,16415
ais-1-0400posreps,json.bson.gz,15184
ais-1-0400posreps,json.bson.bz2,12744
ais-1-0400posreps,json.bson.zip,15567
ais-1-0400posreps,json.cbor.gz,13412
ais-1-0400posreps,json.cbor.bz2,11492
ais-1-0400posreps,json.cbor.zip,13840
ais-1-0400posreps,json.eson.gz,11930
ais-1-0400posreps,json.eson.bz2,12206
ais-1-0400posreps,json.eson.zip,12083
ais-1-0450posreps,json,117506
ais-1-0450posreps,json.gz,13949
ais-1-0450posreps,json.bz2,9433
ais-1-0450posreps,json.zip,14096
ais-1-0450posreps,json.bson,108838
ais-1-0450posreps,json.cbor,90271
ais-1-0450posreps,json.eson,18510
ais-1-0450posreps,json.bson.gz,17084
ais-1-0450posreps,json.bson.bz2,14019
ais-1-0450posreps,json.bson.zip,17325
ais-1-0450posreps,json.cbor.gz,15388
ais-1-0450posreps,json.cbor.bz2,12646
ais-1-0450posreps,json.cbor.zip,15554
ais-1-0450posreps,json.eson.gz,13268
ais-1-0450posreps,json.eson.bz2,13497
ais-1-0450posreps,json.eson.zip,13421
ais-1-0500posreps,json,130688
ais-1-0500posreps,json.gz,15656
ais-1-0500posreps,json.bz2,10456
ais-1-0500posreps,json.zip,15797
ais-1-0500posreps,json.bson,120938
ais-1-0500posreps,json.cbor,99906
ais-1-0500posreps,json.eson,20687
ais-1-0500posreps,json.bson.gz,18938
ais-1-0500posreps,json.bson.bz2,15532
ais-1-0500posreps,json.bson.zip,18963
ais-1-0500posreps,json.cbor.gz,17198
ais-1-0500posreps,json.cbor.bz2,13895
ais-1-0500posreps,json.cbor.zip,17330
ais-1-0500posreps,json.eson.gz,14842
ais-1-0500posreps,json.eson.bz2,14966
ais-1-0500posreps,json.eson.zip,14995
ais-1-0550posreps,json,143591
ais-1-0550posreps,json.gz,17281
ais-1-0550posreps,json.bz2,11563
ais-1-0550posreps,json.zip,17419
ais-1-0550posreps,json.bson,133038
ais-1-0550posreps,json.cbor,110262
ais-1-0550posreps,json.eson,22613
ais-1-0550posreps,json.bson.gz,20957
ais-1-0550posreps,json.bson.bz2,16827
ais-1-0550posreps,json.bson.zip,21160
ais-1-0550posreps,json.cbor.gz,18798
ais-1-0550posreps,json.cbor.bz2,15246
ais-1-0550posreps,json.cbor.zip,18830
ais-1-0550posreps,json.eson.gz,16262
ais-1-0550posreps,json.eson.bz2,16297
ais-1-0550posreps,json.eson.zip,16415
ais-1-0600posreps,json,156706
ais-1-0600posreps,json.gz,18716
ais-1-0600posreps,json.bz2,12458
ais-1-0600posreps,json.zip,18840
ais-1-0600posreps,json.bson,145138
ais-1-0600posreps,json.cbor,120320
ais-1-0600posreps,json.eson,24703
ais-1-0600posreps,json.bson.gz,22552
ais-1-0600posreps,json.bson.bz2,18311
ais-1-0600posreps,json.bson.zip,22872
ais-1-0600posreps,json.cbor.gz,20295
ais-1-0600posreps,json.cbor.bz2,16486
ais-1-0600posreps,json.cbor.zip,20559
ais-1-0600posreps,json.eson.gz,17559
ais-1-0600posreps,json.eson.bz2,17555
ais-1-0600posreps,json.eson.zip,17712
ais-1-0650posreps,json,169610
ais-1-0650posreps,json.gz,20107
ais-1-0650posreps,json.bz2,13303
ais-1-0650posreps,json.zip,20232
ais-1-0650posreps,json.bson,157238
ais-1-0650posreps,json.cbor,129841
ais-1-0650posreps,json.eson,26698
ais-1-0650posreps,json.bson.gz,23653
ais-1-0650posreps,json.bson.bz2,19514
ais-1-0650posreps,json.bson.zip,24294
ais-1-0650posreps,json.cbor.gz,21974
ais-1-0650posreps,json.cbor.bz2,17568
ais-1-0650posreps,json.cbor.zip,22167
ais-1-0650posreps,json.eson.gz,18898
ais-1-0650posreps,json.eson.bz2,18829
ais-1-0650posreps,json.eson.zip,19051
ais-1-0700posreps,json,182512
ais-1-0700posreps,json.gz,21392
ais-1-0700posreps,json.bz2,14128
ais-1-0700posreps,json.zip,21520
ais-1-0700posreps,json.bson,169338
ais-1-0700posreps,json.cbor,140384
ais-1-0700posreps,json.eson,28633
ais-1-0700posreps,json.bson.gz,26302
ais-1-0700posreps,json.bson.bz2,20973
ais-1-0700posreps,json.bson.zip,26740
ais-1-0700posreps,json.cbor.gz,23576
ais-1-0700posreps,json.cbor.bz2,18884
ais-1-0700posreps,json.cbor.zip,23935
ais-1-0700posreps,json.eson.gz,20158
ais-1-0700posreps,json.eson.bz2,20017
ais-1-0700posreps,json.eson.zip,20301
ais-1-0750posreps,json,196205
ais-1-0750posreps,json.gz,23132
ais-1-0750posreps,json.bz2,15083
ais-1-0750posreps,json.zip,23250
ais-1-0750posreps,json.bson,181438
ais-1-0750posreps,json.cbor,149976
ais-1-0750posreps,json.eson,31051
ais-1-0750posreps,json.bson.gz,27979
ais-1-0750posreps,json.bson.bz2,22306
ais-1-0750posreps,json.bson.zip,28413
ais-1-0750posreps,json.cbor.gz,25350
ais-1-0750posreps,json.cbor.bz2,20085
ais-1-0750posreps,json.cbor.zip,25365
ais-1-0750posreps,json.eson.gz,21660
ais-1-0750posreps,json.eson.bz2,21422
ais-1-0750posreps,json.eson.zip,21750
ais-1-0800posreps,json,208805
ais-1-0800posreps,json.gz,24704
ais-1-0800posreps,json.bz2,15942
ais-1-0800posreps,json.zip,24820
ais-1-0800posreps,json.bson,193538
ais-1-0800posreps,json.cbor,160345
ais-1-0800posreps,json.eson,32768
ais-1-0800posreps,json.bson.gz,29704
ais-1-0800posreps,json.bson.bz2,23535
ais-1-0800posreps,json.bson.zip,30188
ais-1-0800posreps,json.cbor.gz,26961
ais-1-0800posreps,json.cbor.bz2,21257
ais-1-0800posreps,json.cbor.zip,27732
ais-1-0800posreps,json.eson.gz,22927
ais-1-0800posreps,json.eson.bz2,22620
ais-1-0800posreps,json.eson.zip,23026
ais-1-0850posreps,json,77343
ais-1-0850posreps,json.gz,9491
ais-1-0850posreps,json.bz2,6599
ais-1-0850posreps,json.zip,9650
ais-1-0850posreps,json.bson,71570
ais-1-0850posreps,json.cbor,59440
ais-1-0850posreps,json.eson,12275
ais-1-0850posreps,json.bson.gz,11285
ais-1-0850posreps,json.bson.bz2,9859
ais-1-0850posreps,json.bson.zip,11516
ais-1-0850posreps,json.cbor.gz,10226
ais-1-0850posreps,json.cbor.bz2,8909
ais-1-0850posreps,json.cbor.zip,10520
ais-1-0850posreps,json.eson.gz,9118
ais-1-0850posreps,json.eson.bz2,9449
ais-1-0850posreps,json.eson.zip,9271
ais-1-0900posreps,json,234654
ais-1-0900posreps,json.gz,27685
ais-1-0900posreps,json.bz2,17943
ais-1-0900posreps,json.zip,27775
ais-1-0900posreps,json.bson,217738
ais-1-0900posreps,json.cbor,179780
ais-1-0900posreps,json.eson,36848
ais-1-0900posreps,json.bson.gz,33681
ais-1-0900posreps,json.bson.bz2,26327
ais-1-0900posreps,json.bson.zip,33981
ais-1-0900posreps,json.cbor.gz,30268
ais-1-0900posreps,json.cbor.bz2,23479
ais-1-0900posreps,json.cbor.zip,31103
ais-1-0900posreps,json.eson.gz,25698
ais-1-0900posreps,json.eson.bz2,25307
ais-1-0900posreps,json.eson.zip,25827
ais-1-0950posreps,json,248280
ais-1-0950posreps,json.gz,29113
ais-1-0950posreps,json.bz2,18732
ais-1-0950posreps,json.zip,29196
ais-1-0950posreps,json.bson,229838
ais-1-0950posreps,json.cbor,190531
ais-1-0950posreps,json.eson,39022
ais-1-0950posreps,json.bson.gz,35202
ais-1-0950posreps,json.bson.bz2,27477
ais-1-0950posreps,json.bson.zip,35677
ais-1-0950posreps,json.cbor.gz,31993
ais-1-0950posreps,json.cbor.bz2,24743
ais-1-0950posreps,json.cbor.zip,32698
ais-1-0950posreps,json.eson.gz,26942
ais-1-0950posreps,json.eson.bz2,26463
ais-1-0950posreps,json.eson.zip,27082
ais-1-1000posreps,json,260927
ais-1-1000posreps,json.gz,30880
ais-1-1000posreps,json.bz2,19595
ais-1-1000posreps,json.zip,30966
ais-1-1000posreps,json.bson,241938
ais-1-1000posreps,json.cbor,199955
ais-1-1000posreps,json.eson,40991
ais-1-1000posreps,json.bson.gz,37835
ais-1-1000posreps,json.bson.bz2,28889
ais-1-1000posreps,json.bson.zip,37752
ais-1-1000posreps,json.cbor.gz,33762
ais-1-1000posreps,json.cbor.bz2,25941
ais-1-1000posreps,json.cbor.zip,34577
ais-1-1000posreps,json.eson.gz,28259
ais-1-1000posreps,json.eson.bz2,27679
ais-1-1000posreps,json.eson.zip,28414
ais-1-0001posreps,xml,355
ais-1-0001posreps,xml.gz,276
ais-1-0001posreps,xml.bz2,275
ais-1-0001posreps,xml.zip,428
ais-1-0001posreps,xml.bitpacked_exi,280
ais-1-0001posreps,xml.bitpacked_exi.gz,323
ais-1-0001posreps,xml.bitpacked_exi.bz2,380
ais-1-0001posreps,xml.bitpacked_exi.zip,485
ais-1-0001posreps,xml.bytealigned_exi,313
ais-1-0001posreps,xml.bytealigned_exi.gz,284
ais-1-0001posreps,xml.bytealigned_exi.bz2,281
ais-1-0001posreps,xml.bytealigned_exi.zip,448
ais-1-0001posreps,xml.precompress_exi,313
ais-1-0001posreps,xml.precompress_exi.gz,285
ais-1-0001posreps,xml.precompress_exi.bz2,277
ais-1-0001posreps,xml.precompress_exi.zip,449
ais-1-0001posreps,xml.compress_exi,232
ais-1-0001posreps,xml.compress_exi.gz,286
ais-1-0001posreps,xml.compress_exi.bz2,385
ais-1-0001posreps,xml.compress_exi.zip,442
ais-1-0001posreps,xml.schema_bitpacked_exi,36
ais-1-0001posreps,xml.schema_bitpacked_exi.gz,93
ais-1-0001posreps,xml.schema_bitpacked_exi.bz2,97
ais-1-0001posreps,xml.schema_bitpacked_exi.zip,262
ais-1-0001posreps,xml.schema_bytealigned_exi,62
ais-1-0001posreps,xml.schema_bytealigned_exi.gz,110
ais-1-0001posreps,xml.schema_bytealigned_exi.bz2,97
ais-1-0001posreps,xml.schema_bytealigned_exi.zip,281
ais-1-0001posreps,xml.schema_precompress_exi,62
ais-1-0001posreps,xml.schema_precompress_exi.gz,103
ais-1-0001posreps,xml.schema_precompress_exi.bz2,98
ais-1-0001posreps,xml.schema_precompress_exi.zip,274
ais-1-0001posreps,xml.schema_compress_exi,45
ais-1-0001posreps,xml.schema_compress_exi.gz,106
ais-1-0001posreps,xml.schema_compress_exi.bz2,114
ais-1-0001posreps,xml.schema_compress_exi.zip,269
ais-1-0001posreps,xml.strict_bitpacked_exi,34
ais-1-0001posreps,xml.strict_bitpacked_exi.gz,93
ais-1-0001posreps,xml.strict_bitpacked_exi.bz2,90
ais-1-0001posreps,xml.strict_bitpacked_exi.zip,260
ais-1-0001posreps,xml.strict_bytealigned_exi,47
ais-1-0001posreps,xml.strict_bytealigned_exi.gz,102
ais-1-0001posreps,xml.strict_bytealigned_exi.bz2,96
ais-1-0001posreps,xml.strict_bytealigned_exi.zip,273
ais-1-0001posreps,xml.strict_precompress_exi,47
ais-1-0001posreps,xml.strict_precompress_exi.gz,102
ais-1-0001posreps,xml.strict_precompress_exi.bz2,95
ais-1-0001posreps,xml.strict_precompress_exi.zip,273
ais-1-0001posreps,xml.strict_compress_exi,43
ais-1-0001posreps,xml.strict_compress_exi.gz,104
ais-1-0001posreps,xml.strict_compress_exi.bz2,112
ais-1-0001posreps,xml.strict_compress_exi.zip,267
ais-1-0002posreps,xml,646
ais-1-0002posreps,xml.gz,339
ais-1-0002posreps,xml.bz2,363
ais-1-0002posreps,xml.zip,491
ais-1-0002posreps,xml.bitpacked_exi,372
ais-1-0002posreps,xml.bitpacked_exi.gz,409
ais-1-0002posreps,xml.bitpacked_exi.bz2,481
ais-1-0002posreps,xml.bitpacked_exi.zip,571
ais-1-0002posreps,xml.bytealigned_exi,416
ais-1-0002posreps,xml.bytealigned_exi.gz,351
ais-1-0002posreps,xml.bytealigned_exi.bz2,330
